city	population	tp_mean	tw_mean	tp_sd	tw_sd	taj	taj_sd	nSites	continent	site
Warsaw	J	0.02129408261622056	0.02081085419208767	6.798504258339878e-4	5.742655204976401e-4	0.104931375	0.02541646447187334	4197713	EUROPE	r
Cape Town	A	0.02061774821912105	0.02122590208986128	7.538457541282601e-4	5.990035733917071e-4	-0.12371987500000001	0.03788031390731427	6792559	AFR	u
Cape Town	B	0.02102592454159186	0.02135759575748385	6.18174226613675e-4	5.050032713981162e-4	-0.067040625	0.03479135635159017	3347508	AFR	u
Cape Town	C	0.01927743702093469	0.01916666902491277	6.396022288246035e-4	5.05642703028508e-4	0.024682875	0.03465124930095113	6519820	AFR	u
Cape Town	F	0.02038895197069901	0.020710516369475	8.268384849186087e-4	6.635716098629242e-4	-0.0715864375	0.04099751798661109	2465383	AFR	r
Cape Town	G	0.02186206356016763	0.02280581502418031	6.341080119873669e-4	5.450607561971976e-4	-0.177807625	0.02701675767340214	3125179	AFR	r
Cape Town	D	0.020611079378840082	0.02132947169595894	6.394647465075386e-4	5.079764331811561e-4	-0.153614375	0.03504841381456038	4884937	AFR	u
Cape Town	E	0.02130983703995118	0.02123373145390549	8.577898451618227e-4	6.881624905345733e-4	0.0141486875	0.04421484104644616	2208865	AFR	u
Cape Town	H	0.02216857876761984	0.02336593415680925	6.676107287975622e-4	5.491943301253163e-4	-0.2258641875	0.03237323502981797	1982728	AFR	r
Cape Town	I	0.02362406278487867	0.02511981904402366	0.00109830686020666	8.84112074488309e-4	-0.2565026875	0.05132227336835181	1296048	AFR	r
Cape Town	J	0.02236439513120645	0.02327275463669799	8.476881051066518e-4	6.755967737823723e-4	-0.1646373125	0.04772021273732791	1290578	AFR	r
Mexico City	A	0.01975835585265131	0.01694600340415163	8.921594408984664e-4	6.831012251553244e-4	0.695770875	0.04188029668770268	2981877	NORTH AM.	u
Mexico City	F	0.01961334453611998	0.01854685810184599	7.53520263034653e-4	6.003927480316846e-4	0.24062275	0.04123002177297508	3100223	NORTH AM.	r
Mexico City	B	0.01973506883645246	0.01897238031423383	6.851330920794764e-4	6.039607523511282e-4	0.168399875	0.02225837375873029	5548609	NORTH AM.	u
Mexico City	G	0.01800530777200556	0.01683964044330474	6.342915596951952e-4	5.08200624721582e-4	0.303735625	0.02963278810793881	5536610	NORTH AM.	r
Mexico City	H	0.00571485017881211	0.01183312248713909	0.00513427115371967	0.00695396779173434	-0.9989248888888888	0.6870829180913037	493	NORTH AM.	r
Mexico City	I	0.00211138900471631	0.0033447707719371	0.00350178893976385	0.00554736372892032	-0.34227625	0.21447998272313587	207	NORTH AM.	r
Mexico City	J	0.01935734747170419	0.02107514155751713	0.01947199947378484	0.02044290181107803	-0.24670842857142855	0.4547679355256522	1356	NORTH AM.	r
Mexico City	C	0.02074760156321059	0.02120625852782412	7.514284965495101e-4	5.966189278468236e-4	-0.0915875625	0.04157110833574803	5155826	NORTH AM.	u
Mexico City	D	0.01854203264561737	0.01605680149555344	6.752573193787759e-4	5.148661431084464e-4	0.662822	0.02812595142331484	6650076	NORTH AM.	u
Mexico City	E	0.01930347279003078	0.01866418368584966	6.835903548621875e-4	5.859489618774724e-4	0.1501129375	0.02683231397766196	5626155	NORTH AM.	u
Palmerston N	A	0.02009179398779979	0.01871203836379034	8.024564823591997e-4	6.633610686403752e-4	0.30887	0.02719727123321995	4655041	OCEANIA	u
Palmerston N	B	0.02020429106992452	0.01967296307141565	7.58630382749339e-4	6.239515809643431e-4	0.118004875	0.03233192945861207	5807461	OCEANIA	u
Palmerston N	F	0.02080593277407794	0.02066002453463401	7.91000708522332e-4	6.589883304007515e-4	0.029532	0.03414907191125405	3929855	OCEANIA	r
Palmerston N	G	0.02479252771536213	0.02508068887676614	0.00133080571602728	0.00103784089021531	-0.04995525	0.06093522079115383	1021777	OCEANIA	r
Palmerston N	H	0.02268575292242928	0.02280376012499416	9.559006893143528e-4	7.769564051659145e-4	-0.0238135625	0.03820120920244759	1915038	OCEANIA	r
Palmerston N	I	0.02181031833937576	0.01940183342828281	9.861703579483606e-4	7.353232153653793e-4	0.53084375	0.0421585130580606	1812745	OCEANIA	r
Palmerston N	J	0.01857810981715483	0.01661167559294003	7.497280281280062e-4	6.16465004034952e-4	0.5941211875	0.02432663223223675	3989820	OCEANIA	r
Palmerston N	C	0.02167490631527909	0.02127912409492162	8.13294214360639e-4	6.836165874867907e-4	0.0790699375	0.02964306385754515	2978274	OCEANIA	u
Palmerston N	D	0.01965850011964854	0.01890057592129158	6.972822514383171e-4	5.824433234286338e-4	0.17131975	0.02746582804261809	5656077	OCEANIA	u
Palmerston N	E	0.01911452980301267	0.01877896934166259	6.936005117985286e-4	5.642676718201602e-4	0.077811875	0.03236858479014284	6339821	OCEANIA	u
Punta Arenas	A	0.01950437189289293	0.01871277267296066	6.566508092382301e-4	5.134056993466415e-4	0.18530275	0.03218517099638694	5136256	SOUTH AM.	u
Punta Arenas	B	0.02078275451948454	0.02067683593931205	7.944431499071498e-4	6.472176827529491e-4	0.021139375	0.03742757265595334	3051499	SOUTH AM.	u
Punta Arenas	F	0.01956228660625464	0.01894832663318528	8.414489816357091e-4	6.743334450893632e-4	0.1378370625	0.0387997219602903	5462860	SOUTH AM.	r
Punta Arenas	G	0.01969108185322121	0.01877045120644067	7.530962241627387e-4	6.314563516327176e-4	0.222036125	0.02878310847441603	5813326	SOUTH AM.	r
Punta Arenas	H	0.01948558110444256	0.01885163341301264	6.55889104917137e-4	5.305320562635227e-4	0.15855675	0.02925842327148428	5775999	SOUTH AM.	r
Punta Arenas	I	0.01939008762083494	0.01862828726981589	7.912849323357973e-4	6.305038623333096e-4	0.1788928125	0.04021213183309857	5102981	SOUTH AM.	r
Punta Arenas	J	0.01980175521476904	0.01858021931443797	8.228450807874253e-4	6.177953565155341e-4	0.2806833125	0.04377757063873196	4238491	SOUTH AM.	r
Punta Arenas	C	0.02035254472346996	0.01873378234274306	8.279777403360954e-4	6.684909745542256e-4	0.3915365625	0.02959761396006723	5379321	SOUTH AM.	u
Punta Arenas	D	0.0194311056655846	0.01594132752651194	4.603234562926872e-4	3.775801237666696e-4	1.4273908125	4.888912924498914e-4	7041244	SOUTH AM.	u
Punta Arenas	E	0.01954323131653894	0.01867335219285799	6.9398851444476e-4	5.622948215295657e-4	0.2108421875	0.03342674314221822	5636381	SOUTH AM.	u
Buenos Aires	F	0.02058229577517634	0.02141146202443055	6.882184320331906e-4	5.80448496236419e-4	-0.1709305	0.03050200467073161	4075107	SOUTH AM.	r
Buenos Aires	A	0.02138314388614974	0.02171423411393887	7.519621638629305e-4	6.051577650646685e-4	-0.0661029375	0.03572876398173466	3335472	SOUTH AM.	u
Buenos Aires	B	0.02165806419976816	0.02218518631648797	8.08622189368641e-4	6.812230764252101e-4	-0.10043125	0.03748897031305785	2265976	SOUTH AM.	u
Buenos Aires	G	0.02167618855796187	0.02166815790519786	7.191301748216239e-4	6.166229515384289e-4	0.00114206249999999	0.0287776348795814	2937463	SOUTH AM.	r
Buenos Aires	C	0.02044083076183465	0.02074917055457852	7.410281459707441e-4	6.235700412043754e-4	-0.0682205625	0.03026921061181642	3781558	SOUTH AM.	u
Buenos Aires	D	0.02017114479422683	0.02080227611194342	7.090978410012046e-4	5.677727074535105e-4	-0.130807	0.0399460393497695	2873100	SOUTH AM.	u
Buenos Aires	E	0.01986786282717333	0.01977754227539577	6.870688108839809e-4	5.807962354842409e-4	0.0201148125	0.03067524007016897	4060471	SOUTH AM.	u
Buenos Aires	H	0.01943975213117434	0.01940920631725553	4.7890120323851066e-4	4.32983681938288e-4	0.0099451875	0.01652194369606171	6941876	SOUTH AM.	r
Buenos Aires	I	0.02098747990626186	0.02186912376861238	7.353517125103649e-4	6.227764882482612e-4	-0.173483	0.03115864294434745	2990369	SOUTH AM.	r
Buenos Aires	J	0.02083850581953072	0.02123753578985806	6.684208578810822e-4	5.88039084546292e-4	-0.08579625	0.02357148724624731	3407555	SOUTH AM.	r
